,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value
942,2023-01-18 13:34:15,2023-01-13,CELH,"Celsius Holdings, Inc.",Milmoe William H.,10%,S - Sale,$107.30,-30000,64415,-32%,"-$3,219,000"
943,2023-01-18 12:39:56,2023-01-17,FROG,Jfrog Ltd,Landman Yoav,CTO,S - Sale,$23.05,-20000,7366342,0%,"-$461,052"
944,2023-01-18 12:29:06,2023-01-17,RHE.A,"Regional Health Properties, Inc",Frischer Charles L,10%,P - Purchase,$3.27,7294,479673,+2%,"+$23,851"
945,2023-01-18 12:21:28,2023-01-17,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$2,135.07",21,360146,0%,"+$44,836"
946,2023-01-18 11:42:37,2023-01-13,DRI,Darden Restaurants Inc,Renninger Richard L.,"SVP, Chief Development Officer",S - Sale+OE,$147.99,-5000,22368,-18%,"-$739,942"
947,2023-01-18 11:12:34,2022-11-16,NTRA,"Natera, Inc.",Healy James,Dir,S - Sale,$37.71,-2400,3135113,0%,"-$90,498"
948,2023-01-18 10:30:08,2023-01-17,CCOI,"Cogent Communications Holdings, Inc.",Chang John B.,GC,S - Sale,$66.00,-1000,50360,-2%,"-$66,000"
949,2023-01-18 10:18:58,2023-01-17,APLD,"Applied Blockchain, Inc.",Cummins Wes,"CEO; COB, 10%",P - Purchase,$2.25,50000,22812754,0%,"+$112,500"
950,2023-01-18 10:06:34,2023-01-17,NATI,National Instruments Corp,Starkloff Eric Howard,"Pres, CEO",S - Sale,$54.40,-1200,282278,0%,"-$65,280"
951,2023-01-18 09:34:13,2023-01-17,CPSI,Computer Programs & Systems Inc,Dye David A,COO,S - Sale,$28.73,-400,109565,0%,"-$11,492"
952,2023-01-18 09:07:48,2023-01-17,BUSE,First Busey Corp /nv/,Cassens Michael David,Dir,S - Sale,$24.77,-2300,166983,-1%,"-$56,971"
953,2023-01-18 07:11:36,2023-01-13,MAIA,"Maia Biotechnology, Inc.",Luput Cristian,Dir,P - Purchase,$3.88,504,278572,0%,"+$1,956"
954,2023-01-17 21:57:08,2023-01-13,BMRN,Biomarin Pharmaceutical Inc,Mueller Brian,"EVP, CFO",S - Sale+OE,$114.50,-2500,27746,-8%,"-$286,250"
955,2023-01-17 21:48:11,2023-01-12,CRDO,Credo Technology Group Holding Ltd,Cheng Chi Fung,CTO,S - Sale,$14.39,-79200,12104402,-1%,"-$1,140,018"
956,2023-01-17 21:30:11,2023-01-12,AN,"Autonation, Inc.",Lampert Edward S,10%,S - Sale,$116.18,-7615,5587808,0%,"-$884,741"
957,2023-01-17 21:17:50,2023-01-17,ADAP,Adaptimmune Therapeutics Plc,Lunger John,Chief Patient Supply Officer,S - Sale,$1.86,-4440,7264,-38%,"-$8,250"
958,2023-01-17 21:17:05,2023-01-17,ADAP,Adaptimmune Therapeutics Plc,Bertrand William C Jr,COO,S - Sale,$1.86,-4440,7264,-38%,"-$8,250"
959,2023-01-17 21:16:24,2023-01-17,ADAP,Adaptimmune Therapeutics Plc,Norry Elliot,Chief Medical Officer,S - Sale,$1.86,-2159,3491,-38%,"-$4,011"
960,2023-01-17 21:15:37,2023-01-17,ADAP,Adaptimmune Therapeutics Plc,Rawcliffe Adrian,CEO,S - Sale,$1.86,-10057,13351,-43%,"-$18,686"
961,2023-01-17 21:14:49,2023-01-12,VEEV,Veeva Systems Inc,Cabral Timothy S,Dir,S - Sale+OE,$162.29,-4500,94328,-5%,"-$730,294"
962,2023-01-17 21:05:16,2023-01-12,BOWL,Bowlero Corp.,Parker Brett I.,CFO,S - Sale,$14.00,-30000,2150173,-1%,"-$420,000"
963,2023-01-17 21:05:15,2023-01-12,BOWL,Bowlero Corp.,Shannon Thomas F.,"CEO, 10%",S - Sale,$13.76,-492682,1692891,-23%,"-$6,779,304"
964,2023-01-17 21:00:12,2023-01-12,VIR,"Vir Biotechnology, Inc.",Svf Endurance (Cayman) Ltd,10%,S - Sale,$26.58,-211678,19788060,-1%,"-$5,625,878"
965,2023-01-17 20:52:20,2023-01-17,JPM,Jpmorgan Chase & Co,Erdoes Mary E.,"CEO Asset, Wealth Management",S - Sale+OE,$140.29,-10340,544136,-2%,"-$1,450,642"
966,2023-01-17 20:52:19,2023-01-17,JPM,Jpmorgan Chase & Co,Friedman Stacey,GC,S - Sale+OE,$140.31,-23148,79361,-23%,"-$3,247,803"
967,2023-01-17 20:52:08,2023-01-17,JPM,Jpmorgan Chase & Co,Lake Marianne,Co-CEO CCB,S - Sale+OE,$141.00,-10000,212100,-5%,"-$1,410,000"
968,2023-01-17 20:52:01,2023-01-17,JPM,Jpmorgan Chase & Co,Petno Douglas B,CEO Commercial Banking,S - Sale+OE,$140.30,-11644,397915,-3%,"-$1,633,697"
969,2023-01-17 20:52:00,2023-01-17,JPM,Jpmorgan Chase & Co,Piepszak Jennifer,Co-CEO CCB,S - Sale+OE,$140.32,-10462,11700,-47%,"-$1,467,979"
970,2023-01-17 20:51:50,2023-01-17,JPM,Jpmorgan Chase & Co,Scher Peter,Vice COB,S - Sale+OE,$140.32,-4399,36369,-11%,"-$617,252"
971,2023-01-17 20:50:31,2023-01-12,RNA,"Avidity Biosciences, Inc.",Levin Arthur A,Chief Scientific Officer,S - Sale+OE,$22.00,-10000,275202,-4%,"-$220,028"
972,2023-01-17 20:43:36,2023-01-13,KRTX,"Karuna Therapeutics, Inc.",Healy James,Dir,S - Sale,$199.90,-6027,1805624,0%,"-$1,204,771"
973,2023-01-17 20:32:08,2023-01-13,HZNP,Horizon Therapeutics Public Ltd Co,Cox Aaron,"EVP, CFO",S - Sale,$113.17,-36148,277,-99%,"-$4,090,847"
974,2023-01-17 20:11:58,2022-10-31,LAZY,"Lazydays Holdings, Inc.",Kanen David,"See Explanation of Responses, 10%",S - Sale+OE,$13.65,-128732,659837,-16%,"-$1,757,424"
975,2023-01-17 20:05:32,2023-01-12,HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,$26.12,1501,394346,0%,"+$39,213"
976,2023-01-17 20:02:24,2023-01-13,VFF,"Village Farms International, Inc.",Ruffini Stephen C,CFO,S - Sale+OE,$1.53,-100000,914399,-10%,"-$153,400"
977,2023-01-17 19:41:40,2023-01-13,CDMO,"Avid Bioservices, Inc.",Alegria Esther M.,Dir,S - Sale,$16.32,-5321,0,-100%,"-$86,856"
978,2023-01-17 19:22:42,2023-01-12,CMPO,"Composecure, Inc.",Roman Dbdr Tech Sponsor LLC,10%,S - Sale,$4.98,-1211258,2518556,-32%,"-$6,029,767"
979,2023-01-17 19:22:15,2023-01-12,CMPO,"Composecure, Inc.",Doll Dixon R Jr.,10%,S - Sale,$4.98,-1211258,2522636,-32%,"-$6,029,767"
980,2023-01-17 19:21:35,2023-01-12,CMPO,"Composecure, Inc.",Basile Donald G,10%,S - Sale,$4.98,-1211258,2518556,-32%,"-$6,029,767"
981,2023-01-17 19:00:16,2023-01-13,OSH,"Oak Street Health, Inc.",Clem Brian,COO,S - Sale,$30.15,-20809,468816,-4%,"-$627,412"
982,2023-01-17 18:49:54,2023-01-17,YELP,Yelp Inc,Schwarzbach David A,CFO,S - Sale,$29.08,-2000,173285,-1%,"-$58,160"
983,2023-01-17 18:48:25,2023-01-12,YELP,Yelp Inc,Stoppelman Jeremy,CEO,S - Sale+OE,$28.80,-150000,501736,-23%,"-$4,320,070"
984,2023-01-17 18:33:50,2023-01-13,CCO,"Clear Channel Outdoor Holdings, Inc.",Ares Management LLC,10%,P - Purchase,$1.39,330000,51001580,+1%,"+$459,921"
985,2023-01-17 18:32:16,2023-01-13,CCO,"Clear Channel Outdoor Holdings, Inc.",Ares Management LLC,10%,P - Purchase,$1.39,330000,51001580,+1%,"+$459,921"
986,2023-01-17 18:29:59,2023-01-17,CSWI,"Csw Industrials, Inc.",Armes Joseph B,"COB, Pres, CEO",S - Sale+OE,$127.05,-1000,57676,-2%,"-$127,051"
987,2023-01-17 18:18:01,2023-01-17,EW,Edwards Lifesciences Corp,Chopra Daveen,"CVP, TMTT",S - Sale+OE,$78.00,-4000,18911,-17%,"-$312,000"
988,2023-01-17 18:07:54,2023-01-12,SILK,Silk Road Medical Inc,Chou Tony M.,Dir,S - Sale,$55.00,-1006,87709,-1%,"-$55,330"
989,2023-01-17 18:04:29,2023-01-13,DNA,"Ginkgo Bioworks Holdings, Inc.",Shetty Reshma P.,"See remarks, 10%",S - Sale,$1.77,-315253,33298062,-1%,"-$558,944"
990,2023-01-17 18:03:17,2023-01-13,FOLD,"Amicus Therapeutics, Inc.",McGlynn Margaret G,Dir,S - Sale+OE,$13.03,-15000,50705,-23%,"-$195,387"
991,2023-01-17 18:02:27,2023-01-13,DNA,"Ginkgo Bioworks Holdings, Inc.",Canton Barry,10%,S - Sale,$1.77,-315253,33298062,-1%,"-$558,944"
992,2023-01-17 18:00:02,2023-01-13,MEG,"Montrose Environmental Group, Inc.",Perlman Richard E,Dir,S - Sale,$52.53,-12472,948349,-1%,"-$655,145"
993,2023-01-17 17:59:57,2023-01-13,DNA,"Ginkgo Bioworks Holdings, Inc.",Kelly Jason R,See remarks,S - Sale,$1.77,-157627,16324314,-1%,"-$279,473"
994,2023-01-17 17:57:12,2023-01-13,LDI,"Loandepot, Inc.",Flanagan Patrick J,CFO,S - Sale,$2.23,-48918,642207,-7%,"-$109,327"
995,2023-01-17 17:54:38,2022-05-26,CWBC,Community West Bancshares /,Alwin Martin P,Dir,P - Purchase,$13.69,6,3186,0%,+$82
996,2023-01-17 17:54:21,2023-01-12,LDI,"Loandepot, Inc.",Walsh Jeff Alexander,"Pres, LDI Mortgage",S - Sale+OE,$2.36,-64290,4424126,-1%,"-$151,535"
997,2023-01-17 17:44:18,2023-01-12,ACHR,Archer Aviation Inc.,Adcock Brett,10%,S - Sale+OE,$2.53,-410000,0,-100%,"-$1,035,333"
998,2023-01-17 17:39:11,2023-01-13,WEAV,"Weave Communications, Inc.",Taylor Alan,CFO,S - Sale,$5.22,-556,286193,0%,"-$2,902"
999,2023-01-17 17:22:18,2023-01-12,PVL,Permianville Royalty Trust,Permianville Holdings LLC,10%,S - Sale,$3.05,-71400,7978534,-1%,"-$217,488"
